Year,state,start_date,end_date,GOP Pct,DEM Pct
2016,New Hampshire,9/30/16,10/20/16,39.83774,42.29483
2016,North Carolina,8/27/16,8/29/16,46.15834,45.10695
2016,Connecticut,10/15/16,10/19/16,41.58765,45.10242
2016,National,10/2/16,10/6/16,40.31182,41.9607
2016,North Carolina,10/18/16,10/26/16,43.7786,46.32935
2016,Connecticut,9/30/16,10/20/16,36.35573,50.95164
2016,National,10/24/16,10/26/16,41.89806,42.90068
2016,Idaho,8/18/16,8/31/16,47.22829,24.30534
2016,California,10/24/16,10/30/16,29.69502,53.50672
2016,Georgia,10/24/16,10/30/16,45.60167,42.53611
2016,National,8/26/16,8/28/16,39.8209,43.50437
2016,Georgia,8/1/16,8/4/16,44.16656,43.75224
2016,Mississippi,9/30/16,10/20/16,53.17849,35.96178
2016,Iowa,10/15/16,10/19/16,40.79081,38.94973
2016,Idaho,9/30/16,10/20/16,50.64529,32.05152
2016,National,7/29/16,8/1/16,43.38385,47.61086
2016,Arizona,10/18/16,10/26/16,43.96761,40.28682
2016,Colorado,8/29/16,8/31/16,39.28941,42.8438
2016,Alabama,10/15/16,10/19/16,61.02048,28.47535
2016,New York,10/7/16,10/13/16,28.30208,51.31012
2016,Oklahoma,9/30/16,10/20/16,51.29903,33.33939
2016,Nevada,9/16/16,9/18/16,44.6246,41.62076
2016,Arkansas,9/30/16,10/20/16,53.75045,32.66373
2016,Indiana,8/1/16,8/3/16,45.05997,41.11712
2016,Tennessee,10/15/16,10/19/16,52.56699,31.67979
2016,Virginia,9/15/16,9/23/16,37.62772,42.0606
2016,Iowa,9/30/16,10/20/16,43.54413,43.48263
2016,New Mexico,9/30/16,10/20/16,32.62595,45.78853
2016,Colorado,10/18/16,10/26/16,39.04143,43.27021
2016,Alabama,9/30/16,10/20/16,53.62062,37.12102
2016,Arizona,8/25/16,8/27/16,42.79415,40.96204
2016,Pennsylvania,10/17/16,10/24/16,42.01596,45.18936
2016,North Carolina,10/17/16,10/24/16,44.94698,46.20371
2016,Florida,10/17/16,10/24/16,45.08529,46.17494
2016,Ohio,10/17/16,10/24/16,46.10101,42.17167
2016,Florida,10/24/16,10/30/16,44.67849,44.51192
2016,Massachusetts,10/15/16,10/19/16,32.26337,53.02053
2016,Colorado,10/8/16,10/16/16,39.07644,42.58736
2016,Michigan,10/18/16,10/26/16,40.94262,41.29245
2016,Maine,9/30/16,10/20/16,39.71959,45.46629
2016,Ohio,10/8/16,10/16/16,45.89504,39.59621
2016,Nevada,9/30/16,10/20/16,43.94503,45.29181
2016,New Hampshire,8/20/16,8/28/16,37.52755,45.30081
2016,South Carolina,10/18/16,10/26/16,45.70556,41.34579
2016,Florida,8/19/16,8/22/16,45.87129,43.83554
2016,Missouri,9/30/16,10/13/16,48.98054,34.34723
2016,Pennsylvania,8/25/16,8/28/16,44.21101,47.65054
2016,Illinois,10/7/16,10/13/16,28.50787,58.51563
2016,Delaware,7/20/16,7/24/16,37.39086,45.2717
2016,Kentucky,9/30/16,10/20/16,52.81381,39.4258
2016,Tennessee,9/30/16,10/13/16,48.28941,33.05347
2016,National,10/15/16,10/19/16,41.70252,43.46008
2016,Delaware,9/30/16,10/20/16,34.93378,46.01005
2016,Maryland,9/30/16,10/13/16,32.68067,52.3292
2016,Ohio,10/18/16,10/26/16,45.92019,38.29749
2016,Oregon,9/30/16,10/20/16,38.33726,44.26662
2016,National,10/21/16,10/27/16,43.5743,44.81494
2016,Georgia,10/15/16,10/19/16,49.79837,38.04919
2016,New York,7/13/16,7/17/16,37.71035,49.50927
2016,Texas,10/7/16,10/13/16,57.83271,29.59258
2016,Montana,9/30/16,10/20/16,50.24773,28.08703
2016,National,8/18/16,8/24/16,40.798,47.3827
2016,National,9/1/16,9/7/16,45.20709,45.12049
2016,National,10/16/16,10/22/16,43.94286,46.39841
2016,Indiana,9/30/16,10/13/16,47.04201,35.66976
2016,Virginia,8/11/16,8/14/16,41.72964,45.96199
2016,Ohio,8/25/16,8/27/16,45.09801,44.30838
2016,Arizona,8/17/16,8/31/16,41.92461,41.80012
2016,Ohio,10/16/16,10/23/16,45.23874,42.17928
2016,Pennsylvania,10/16/16,10/23/16,43.14822,45.19666
2016,North Carolina,10/16/16,10/23/16,43.07479,47.21076
2016,Florida,10/16/16,10/23/16,43.22201,46.18249
2016,Virginia,10/8/16,10/16/16,39.8008,47.6008
2016,New Hampshire,10/10/16,10/14/16,32.12715,52.78154
2016,Washington,9/30/16,10/13/16,38.31489,45.1771
2016,Iowa,8/9/16,8/16/16,42.31053,43.3009
2016,West Virginia,9/30/16,10/20/16,57.27999,37.9591
2016,Virginia,10/18/16,10/26/16,39.8572,46.31167
2016,Florida,10/7/16,10/13/16,43.49671,46.38615
2016,National,7/29/16,7/29/16,35.53245,48.65233
2016,Delaware,10/10/16,10/14/16,36.7046,46.12996
2016,Maryland,10/15/16,10/19/16,33.34236,53.88296
2016,North Dakota,10/10/16,10/14/16,50.13638,22.0428
2016,National,10/10/16,10/10/16,41.40174,43.33212
2016,District of Columbia,10/10/16,10/14/16,30.16357,62.97782
2016,Texas,10/8/16,10/16/16,45.81263,40.60023
2016,District of Columbia,10/17/16,10/25/16,6.551324,86.1997
2016,Nevada,8/15/16,8/17/16,47.6936,46.96207
2016,Texas,10/18/16,10/26/16,47.86511,38.30989
2016,Kentucky,7/31/16,8/1/16,54.53396,38.57109
2016,Alaska,10/17/16,10/25/16,47.26716,29.2588
2016,Colorado,9/30/16,10/13/16,40.81242,43.76338
2016,National,9/18/16,9/19/16,41.65971,43.09804
2016,Massachusetts,9/30/16,10/13/16,29.73209,52.08384
2016,Washington,10/15/16,10/19/16,33.63084,50.44072
2016,Wyoming,10/17/16,10/25/16,60.19791,23.27321
2016,Missouri,8/8/16,8/9/16,45.93464,40.72866
2016,Colorado,8/9/16,8/16/16,36.31182,43.30146
2016,National,10/23/16,10/25/16,42.14672,42.84182
2016,Michigan,10/18/16,10/18/16,39.45285,49.24538
2016,National,10/18/16,10/20/16,45.37163,41.20222
2016,Minnesota,9/30/16,10/13/16,36.44596,40.65303
2016,West Virginia,10/10/16,10/14/16,67.10245,28.04422
2016,New York,10/18/16,10/26/16,32.94702,55.29145
2016,Virginia,10/15/16,10/19/16,39.04274,45.47162
2016,Pennsylvania,10/8/16,10/16/16,41.77808,44.60191
2016,South Dakota,10/17/16,10/25/16,53.20333,30.27208
2016,Wisconsin,9/30/16,10/13/16,38.31324,39.76864
2016,National,10/15/16,10/21/16,43.11525,46.74292
2016,North Dakota,10/17/16,10/25/16,50.32796,29.24616
2016,Maine CD-2,9/15/16,9/17/16,47.41922,36.59634
2016,National,10/20/16,10/26/16,43.12835,45.10048
2016,California,10/7/16,10/13/16,23.7631,64.34623
2016,West Virginia,10/17/16,10/25/16,62.15786,27.28154
2016,Florida,9/4/16,9/6/16,46.41623,44.55267
2016,National,10/2/16,10/4/16,44.8008,42.30421
2016,Arizona,9/20/16,9/22/16,42.73771,40.47721
2016,Pennsylvania,10/18/16,10/26/16,42.84201,46.31508
2016,South Dakota,10/10/16,10/14/16,46.72498,33.50116
2016,National,10/5/16,10/9/16,40.26305,41.55208
2016,Arizona,10/15/16,10/19/16,39.46191,46.52244
2016,Georgia,9/30/16,10/13/16,50.6013,39.76246
2016,Maine CD-1,9/15/16,9/17/16,33.1123,44.04247
2016,Nebraska,10/17/16,10/25/16,53.1482,31.28354
2016,National,8/4/16,8/7/16,43.108,45.08069
2016,Montana,9/23/16,10/13/16,53.28728,30.77913
2016,Vermont,10/10/16,10/14/16,19.49231,70.85666
2016,Nebraska,9/23/16,10/13/16,48.69638,31.29588
2016,National,8/28/16,8/30/16,44.38012,45.47372
2016,Alaska,10/10/16,10/14/16,38.50276,39.53688
2016,National,10/13/16,10/17/16,43.80662,42.3285
2016,Michigan,10/15/16,10/19/16,36.51814,42.15678
2016,Arizona,7/29/16,7/29/16,50.38676,43.04869
2016,Hawaii,10/10/16,10/14/16,29.04225,56.28105
2016,Idaho,9/23/16,10/13/16,53.81769,28.68602
2016,Montana,10/17/16,10/25/16,53.24548,33.26331
2016,Mississippi,9/23/16,10/13/16,49.40264,40.19194
2016,Colorado,10/15/16,10/19/16,33.76163,48.80962
2016,North Carolina,10/15/16,10/19/16,45.87655,42.58528
2016,Rhode Island,10/17/16,10/25/16,38.54949,47.20008
2016,Montana,10/10/16,10/14/16,36.80294,32.71834
2016,Minnesota,10/15/16,10/19/16,36.85529,40.6843
2016,Virginia,8/9/16,8/16/16,36.92205,47.13164
2016,Wyoming,10/10/16,10/14/16,60.32752,21.52153
2016,Delaware,10/17/16,10/25/16,35.07217,50.29936
2016,Idaho,10/10/16,10/14/16,42.06557,28.32211
2016,South Carolina,9/23/16,10/13/16,49.59373,44.83313
2016,Maine,9/23/16,10/13/16,35.53089,46.47933
2016,Indiana,10/15/16,10/19/16,40.93307,40.71415
2016,National,10/4/16,10/8/16,40.74597,42.45367
2016,National,9/27/16,10/1/16,40.04617,41.90676
2016,Rhode Island,10/10/16,10/14/16,21.96105,62.24794
2016,Alaska,8/9/16,9/1/16,43.10422,33.21041
2016,Kansas,9/23/16,10/13/16,49.88803,35.3232
2016,National,10/14/16,10/20/16,42.6664,47.26308
2016,Virginia,9/30/16,10/13/16,39.53065,47.42886
2016,South Dakota,9/23/16,10/13/16,47.62835,31.41252
2016,New Hampshire,9/23/16,10/13/16,41.94461,44.01524
2016,New Hampshire,7/29/16,8/1/16,36.9283,49.02582
2016,New York,8/7/16,8/10/16,32.10449,53.10207
2016,Maine,10/10/16,10/14/16,34.42684,47.69741
2016,Nebraska,10/10/16,10/14/16,49.11916,32.76486
2016,Vermont,10/17/16,10/25/16,24.41952,52.22712
2016,Delaware,9/23/16,10/13/16,40.03212,45.60793
2016,California,10/18/16,10/26/16,31.95031,52.29071
2016,National,10/17/16,10/19/16,45.49637,40.23909
2016,Oklahoma,10/17/16,10/25/16,57.00336,30.31367
2016,Georgia,10/18/16,10/26/16,46.69852,42.34737
2016,Missouri,9/26/16,9/27/16,49.69863,39.96132
2016,Tennessee,10/17/16,10/25/16,50.03583,36.30692
2016,New Mexico,9/23/16,10/13/16,33.58895,38.87929
2016,Arkansas,10/17/16,10/25/16,55.03778,31.30651
2016,Arizona,8/2/16,8/5/16,47.37447,43.60144
2016,Florida,10/18/16,10/26/16,44.90574,45.30074
2016,Nevada,10/10/16,10/14/16,43.63432,38.54802
2016,National,10/22/16,10/24/16,41.3633,43.8199
2016,Wyoming,8/9/16,9/1/16,61.97811,23.1456
2016,Idaho,10/17/16,10/25/16,51.18922,27.27501
2016,West Virginia,9/23/16,10/13/16,55.08398,39.66378
2016,Michigan,7/13/16,7/15/16,42.0591,44.6292
2016,Missouri,10/15/16,10/19/16,42.34434,42.29013
2016,Connecticut,9/23/16,10/13/16,37.28404,51.92138
2016,Arkansas,9/23/16,10/13/16,53.19052,34.29084
2016,National,7/21/16,7/24/16,45.26335,46.2632
2016,Pennsylvania,7/25/16,7/27/16,40.59561,48.12448
2016,New York,9/30/16,10/6/16,32.39789,53.94361
2016,Nevada,9/23/16,10/13/16,38.94191,38.85873
2016,Louisiana,10/17/16,10/25/16,53.862,36.34307
2016,South Dakota,8/9/16,9/1/16,47.98798,31.15067
2016,Hawaii,10/17/16,10/25/16,35.35404,47.24073
2016,Oklahoma,9/23/16,10/13/16,50.99085,33.70574
2016,New Hampshire,10/17/16,10/25/16,38.49575,47.21126
2016,Florida,10/8/16,10/16/16,46.87342,41.59726
2016,National,10/19/16,10/25/16,43.32438,44.73661
2016,National,10/19/16,10/23/16,45.10478,41.17089
2016,New Jersey,9/30/16,10/13/16,33.86944,48.88195
2016,Ohio,8/17/16,8/19/16,43.18654,47.755
2016,Maryland,10/17/16,10/25/16,28.016,59.31104
2016,Mississippi,10/10/16,10/14/16,61.14508,27.01092
2016,Kentucky,10/17/16,10/25/16,61.04604,27.30479
2016,Arkansas,10/10/16,10/14/16,46.33731,39.38227
2016,Nevada,8/2/16,8/5/16,44.291,44.56596
2016,National,10/3/16,10/7/16,38.12067,41.64032
2016,New Mexico,10/10/16,10/14/16,30.71912,45.24291
2016,National,10/13/16,10/19/16,43.42732,47.11944
2016,Missouri,10/17/16,10/25/16,51.0337,34.30736
2016,Virginia,7/26/16,7/27/16,49.98232,43.77795
2016,Maine,10/17/16,10/25/16,36.40828,49.22945
2016,New Hampshire,10/4/16,10/9/16,26.23312,62.03779
2016,Iowa,9/23/16,10/13/16,45.11477,43.11805
2016,Connecticut,10/17/16,10/25/16,37.26989,48.25824
2016,National,9/26/16,9/30/16,40.3009,41.32012
2016,Mississippi,10/17/16,10/25/16,50.75986,40.36432
2016,Louisiana,9/23/16,10/13/16,50.09391,35.03069
2016,Virginia,8/2/16,8/5/16,40.14358,50.50332
2016,Wisconsin,10/15/16,10/19/16,36.96684,42.95667
2016,Alabama,10/17/16,10/25/16,52.81318,34.35323
2016,Kansas,8/3/16,8/7/16,46.84534,39.50964
2016,Indiana,10/17/16,10/25/16,49.00852,33.3126
2016,Nebraska,8/9/16,9/1/16,46.88758,34.09907
2016,Delaware,10/4/16,10/9/16,36.56625,45.73346
2016,Louisiana,10/10/16,10/14/16,57.50555,30.78407
2016,Illinois,9/30/16,10/6/16,32.05626,56.16317
2016,Montana,8/9/16,9/1/16,49.06474,33.19012
2016,New Jersey,10/15/16,10/19/16,40.59954,45.96018
2016,West Virginia,8/9/16,9/1/16,56.90517,29.10811
2016,Iowa,10/17/16,10/25/16,45.22412,38.26775
2016,Oklahoma,10/10/16,10/14/16,52.64996,38.61458
2016,Louisiana,8/9/16,9/1/16,53.36639,34.8312
2016,District of Columbia,10/4/16,10/9/16,23.9788,63.32492
2016,National,10/16/16,10/18/16,44.6226,42.27433
2016,Florida,8/1/16,8/3/16,42.83531,44.91133
2016,Ohio,10/15/16,10/19/16,46.96783,38.58068
2016,Maine,9/15/16,9/17/16,39.92094,40.47333
2016,Kentucky,9/23/16,10/6/16,57.80717,36.3564
2016,North Dakota,8/9/16,9/1/16,56.21494,28.26732
2016,Texas,9/30/16,10/6/16,50.67303,32.06819
2016,Washington,10/17/16,10/25/16,35.28051,49.25603
2016,National,10/12/16,10/18/16,44.15545,46.48228
2016,Indiana,8/9/16,9/1/16,50.63322,31.96834
2016,New Mexico,10/17/16,10/25/16,35.17725,39.2775
2016,Minnesota,8/9/16,9/1/16,38.97375,43.14336
2016,National,10/21/16,10/23/16,41.55777,42.81446
2016,Oklahoma,8/9/16,9/1/16,53.62381,27.96351
2016,National,10/18/16,10/24/16,42.21568,45.45247
2016,Alabama,9/23/16,10/6/16,57.54602,35.82364
2016,Alabama,8/9/16,9/1/16,57.27748,32.7855
2016,Kansas,10/10/16,10/14/16,35.13251,50.81324
2016,Rhode Island,10/4/16,10/9/16,33.9163,57.62468
2016,Indiana,7/20/16,7/21/16,51.31934,36.59647
2016,Missouri,9/23/16,10/6/16,49.12146,35.82068
2016,California,9/30/16,10/6/16,28.94872,60.20084
2016,Kentucky,8/9/16,9/1/16,56.70155,31.00346
2016,National,9/30/16,10/4/16,38.75763,42.97223
2016,Georgia,8/6/16,8/7/16,40.87003,45.58715
2016,National,9/25/16,9/29/16,40.25958,42.22652
2016,National,10/1/16,10/5/16,38.78418,43.86543
2016,Massachusetts,10/17/16,10/25/16,29.53218,59.20368
2016,Oregon,10/17/16,10/25/16,33.25275,49.2618
2016,Illinois,10/17/16,10/25/16,35.07108,50.29959
2016,Florida,8/14/16,8/18/16,44.36837,52.1005
2016,National,9/10/16,9/13/16,43.94776,45.22984
2016,South Carolina,10/10/16,10/14/16,52.23197,34.95424
2016,New Jersey,10/17/16,10/25/16,37.15868,50.28137
2016,Kansas,10/17/16,10/25/16,49.17244,34.2785
2016,Montana,9/16/16,10/6/16,56.65434,31.79108
2016,Texas,10/15/16,10/19/16,48.71342,38.07025
2016,Tennessee,10/10/16,10/14/16,51.20462,36.0324
2016,National,9/28/16,10/2/16,39.19003,43.28832
2016,Maryland,9/23/16,10/6/16,32.51302,52.20656
2016,Hawaii,10/4/16,10/9/16,37.78011,54.81961
2016,Vermont,7/11/16,7/23/16,23.01327,43.54968
2016,New York,10/15/16,10/19/16,36.99408,48.78602
2016,North Dakota,9/16/16,10/6/16,42.288,28.25247
2016,Georgia,10/8/16,10/16/16,42.56339,43.61239
2016,Illinois,10/15/16,10/19/16,37.24076,43.71416
2016,Pennsylvania,7/31/16,8/4/16,41.22924,47.68364
2016,Oregon,9/23/16,10/6/16,36.61105,50.11307
2016,Florida,8/10/16,8/12/16,43.32918,46.56863
2016,Wisconsin,10/17/16,10/25/16,42.18066,41.27679
2016,Tennessee,9/23/16,10/6/16,49.23016,32.86765
2016,Iowa,7/5/16,7/10/16,43.33719,39.557
2016,Michigan,10/11/16,10/11/16,38.87741,45.54924
2016,Connecticut,8/9/16,9/1/16,38.1092,46.21297
2016,Montana,10/4/16,10/9/16,49.30227,37.48569
2016,Nevada,10/17/16,10/25/16,45.10105,42.29335
2016,Kentucky,10/10/16,10/14/16,50.10866,34.44172
2016,Washington,9/16/16,9/29/16,35.53702,48.47163
2016,Minnesota,10/17/16,10/25/16,37.19551,45.2737
2016,National,9/29/16,10/3/16,38.72175,42.78158
2016,National,10/11/16,10/17/16,43.55114,47.38823
2016,South Dakota,9/16/16,10/6/16,44.61082,33.76917
2016,California,10/15/16,10/19/16,34.88854,52.69545
2016,National,8/1/16,8/4/16,40.03264,48.09626
2016,Tennessee,8/9/16,9/1/16,55.68296,32.9939
2016,North Dakota,10/4/16,10/9/16,71.8646,18.73627
2016,National,10/8/16,10/8/16,42.38601,43.49702
2016,Utah,10/17/16,10/25/16,33.95154,26.20378
2016,Missouri,7/23/16,7/24/16,40.87838,39.85555
2016,Florida,7/6/16,7/10/16,44.16479,46.55784
2016,Indiana,9/23/16,10/6/16,49.86496,35.13455
2016,Florida,10/15/16,10/19/16,46.53831,43.24319
2016,Idaho,8/9/16,9/1/16,48.96228,27.13746
2016,Massachusetts,9/23/16,10/6/16,30.62273,47.70869
2016,Maine,8/9/16,9/1/16,39.36121,39.34249
2016,Mississippi,9/16/16,10/6/16,51.50196,39.47762
2016,National,9/24/16,9/28/16,40.30965,42.24268
2016,Iowa,7/7/16,7/8/16,40.08713,41.49002
2016,Maine,9/16/16,10/6/16,33.28708,44.94038
2016,New Hampshire,7/19/16,7/21/16,48.72935,41.0343
2016,West Virginia,9/16/16,10/6/16,55.99228,35.95393
2016,Idaho,9/16/16,10/6/16,54.40196,29.07755
2016,National,10/17/16,10/23/16,42.00644,45.55287
2016,Iowa,10/10/16,10/14/16,44.05358,37.52977
2016,Missouri,8/9/16,9/1/16,47.67907,35.99191
2016,National,10/20/16,10/22/16,40.73077,42.81202
2016,Connecticut,9/9/16,9/29/16,34.69444,52.0219
2016,Arkansas,8/9/16,9/1/16,50.68652,38.99573
2016,National,7/14/16,7/16/16,46.14699,46.57546
2016,Connecticut,10/10/16,10/14/16,36.21652,53.8967
2016,New Hampshire,8/5/16,8/7/16,38.91391,48.88829
2016,Alabama,10/10/16,10/14/16,62.6784,24.57734
2016,New Mexico,9/16/16,10/6/16,32.68476,44.75648
2016,New Hampshire,9/16/16,10/6/16,39.31958,47.98804
2016,Minnesota,9/23/16,10/6/16,37.85381,40.53212
2016,Iowa,7/8/16,7/11/16,47.5017,43.72302
2016,National,10/10/16,10/16/16,43.44308,47.08611
2016,Delaware,9/16/16,10/6/16,35.9214,45.50697
2016,Alaska,10/4/16,10/9/16,35.6618,35.35847
2016,Arizona,9/23/16,10/6/16,49.47627,40.89587
2016,Massachusetts,10/10/16,10/14/16,27.81724,57.7491
2016,National,8/10/16,8/16/16,39.7088,47.70178
2016,North Carolina,10/17/16,10/25/16,43.93885,45.32709
2016,Rhode Island,8/9/16,9/1/16,38.61837,43.47466
2016,Nebraska,9/16/16,10/6/16,47.25592,30.35252
2016,Georgia,6/30/16,7/6/16,42.9262,41.43517
2016,Utah,9/1/16,9/9/16,40.02226,24.86146
2016,Wisconsin,9/23/16,10/6/16,42.84229,44.51262
2016,Colorado,9/23/16,10/6/16,44.4179,42.52253
2016,National,10/5/16,10/6/16,43.35505,42.69034
2016,Florida,8/17/16,8/22/16,48.02719,43.38556
2016,Nebraska,10/4/16,10/9/16,47.38979,32.25322
2016,National,7/29/16,7/31/16,43.4155,46.35494
2016,Oregon,10/10/16,10/14/16,33.00294,48.60785
2016,National,6/30/16,7/17/16,45.02441,44.21404
2016,Virginia,7/9/16,7/12/16,39.63834,43.97413
2016,Colorado,7/9/16,7/12/16,34.007,42.23535
2016,Idaho,10/4/16,10/9/16,41.27565,30.19848
2016,Georgia,8/17/16,8/17/16,45.76897,43.70529
2016,Arizona,10/17/16,10/25/16,43.14448,39.28432
2016,Oregon,7/9/16,7/13/16,42.16267,46.33851
2016,Georgia,10/10/16,10/14/16,49.20143,35.18475
2016,National,10/9/16,10/15/16,42.47132,48.0605
2016,Delaware,8/9/16,9/1/16,37.74913,45.02791
2016,Colorado,10/17/16,10/25/16,39.22478,42.26762
2016,Pennsylvania,10/15/16,10/19/16,43.86223,41.43426
2016,National,8/1/16,8/4/16,42.78469,47.95089
2016,Kansas,9/16/16,10/6/16,54.46445,32.90863
2016,National,10/16/16,10/22/16,42.76558,44.55685
2016,Vermont,8/9/16,9/1/16,29.38169,47.35302
2016,Arkansas,9/16/16,10/6/16,53.32421,37.14741
2016,Maryland,10/10/16,10/14/16,33.13734,52.44373
2016,Wisconsin,8/25/16,8/28/16,41.87793,42.99104
2016,National,9/23/16,9/27/16,40.15377,42.26054
2016,National,9/20/16,9/20/16,39.71923,44.69098
2016,South Carolina,9/16/16,9/29/16,49.19004,44.01157
2016,Washington,10/10/16,10/14/16,35.25113,48.09599
2016,Virginia,9/16/16,9/29/16,40.31586,47.58375
2016,Michigan,10/17/16,10/25/16,41.11729,42.28998
2016,Michigan,7/7/16,7/8/16,36.89029,39.35423
2016,Rhode Island,9/27/16,10/3/16,37.14668,51.07663
2016,Nevada,9/16/16,10/6/16,42.05748,44.92825
2016,National,10/10/16,10/14/16,41.60826,43.23832
2016,Texas,8/8/16,8/9/16,47.00124,35.29678
2016,South Dakota,10/4/16,10/9/16,45.27486,38.09029
2016,District of Columbia,9/27/16,10/3/16,18.46904,68.5275
2016,National,10/8/16,10/14/16,42.92876,47.47689
2016,Ohio,10/17/16,10/25/16,46.09288,38.29505
2016,Illinois,8/9/16,9/1/16,35.74714,47.02689
2016,West Virginia,10/4/16,10/9/16,58.55294,32.78446
2016,Virginia,7/5/16,7/11/16,39.96913,43.30309
2016,Hawaii,8/9/16,9/1/16,30.26243,53.29173
2016,Massachusetts,8/9/16,9/1/16,34.58684,50.45846
2016,Oklahoma,9/16/16,10/6/16,52.49895,31.4998
2016,New Hampshire,9/27/16,10/3/16,29.82785,52.47126
2016,South Carolina,10/17/16,10/25/16,45.85939,41.34362
2016,Arkansas,10/4/16,10/9/16,48.41942,40.04905
2016,Illinois,7/11/16,7/12/16,35.93928,49.27
2016,Illinois,7/26/16,7/26/16,38.61995,51.08883
2016,Colorado,7/5/16,7/11/16,39.33841,41.55784
2016,Oklahoma,10/4/16,10/9/16,49.76253,38.83464
2016,Iowa,7/13/16,7/15/16,43.25145,41.76834
2016,Minnesota,10/10/16,10/14/16,38.73423,40.68169
2016,National,10/19/16,10/21/16,40.86874,42.81963
2016,Tennessee,7/25/16,7/27/16,53.05248,33.66574
2016,Vermont,10/4/16,10/9/16,24.8093,62.42802
2016,Maryland,8/9/16,9/1/16,31.64684,55.97534
2016,Oregon,8/9/16,9/1/16,37.07797,49.19692
2016,National,10/27/16,10/28/16,42.37442,42.04093
2016,New Jersey,8/9/16,9/1/16,38.90667,51.10888
2016,National,10/15/16,10/21/16,42.74796,44.51136
2016,Louisiana,9/16/16,10/6/16,51.40015,35.10344
2016,Iowa,9/16/16,10/6/16,46.34457,43.46225
2016,California,9/1/16,9/8/16,33.19502,51.29002
2016,Colorado,7/9/16,7/12/16,38.49382,49.74263
2016,Virginia,10/17/16,10/25/16,40.02435,46.3093
2016,National,8/17/16,8/20/16,43.37499,46.33253
2016,National,10/7/16,10/13/16,43.0599,47.28981
2016,National,7/5/16,7/9/16,41.09829,42.38189
2016,Mississippi,10/4/16,10/9/16,58.49091,29.23341
2016,Missouri,10/10/16,10/14/16,35.15169,42.88255
2016,Texas,10/17/16,10/25/16,48.03296,38.30751
2016,National,7/31/16,8/3/16,40.88726,45.55006
2016,Georgia,9/23/16,9/29/16,50.95222,37.14078
2016,Mississippi,8/9/16,9/1/16,50.18039,44.7356
2016,Michigan,10/10/16,10/14/16,41.93664,38.54694
2016,Kentucky,8/2/16,8/4/16,50.04726,30.70576
2016,North Carolina,8/26/16,8/27/16,44.2118,44.00484
2016,Montana,9/9/16,9/29/16,52.0009,37.70494
2016,Virginia,10/10/16,10/14/16,36.40884,45.71317
2016,Florida,9/30/16,10/6/16,45.12479,47.83559
2016,West Virginia,9/27/16,10/3/16,56.73497,30.55174
2016,Ohio,7/22/16,7/24/16,45.8522,41.43988
2016,National,10/6/16,10/10/16,41.89355,44.79915
2016,New Mexico,10/4/16,10/9/16,36.50935,40.77694
2016,National,7/29/16,7/31/16,40.3894,47.25836
2016,National,7/29/16,7/30/16,44.07256,47.32009
2016,Michigan,7/30/16,8/1/16,36.76749,43.93849
2016,Indiana,10/10/16,10/14/16,40.88706,43.19424
2016,South Carolina,9/2/16,9/22/16,49.98376,42.62279
2016,National,9/4/16,9/6/16,42.36238,43.3339
2016,North Carolina,10/10/16,10/14/16,46.46125,40.56891
